session_id,customer_id,station_id,connection_id,date_id,kwh_charged,duration_minutes,revenue_usd,cost_usd
2417,571968373,507959,873058,20260831,8.15,18,3.26,1.47
2418,4218689944,507806,872776,20260815,14.77,46,5.91,2.66
2419,2136133298,507866,872873,20260902,41.18,83,16.47,7.41
2420,1293641433,507919,872977,20260809,79.71,45,31.88,14.35
2421,4190566590,507919,872986,20260825,30.29,110,12.12,5.45
2422,3872465541,507829,872813,20260829,45.58,101,18.23,8.2
2423,1141641336,507771,872714,20260831,8.33,37,3.33,1.5
2424,561121734,507865,872871,20260819,16.87,51,6.75,3.04
2425,3544424504,507823,872804,20260812,83.93,52,33.57,15.11
2426,3434480665,507826,872809,20260813,82.21,94,32.88,14.8
2427,2999602844,508005,873175,20260826,5.4,97,2.16,0.97
2428,1071179570,508013,873188,20260815,81.14,51,32.46,14.61
2429,2843123541,507763,872660,20260815,56.13,113,22.45,10.1
2430,415160094,507743,872632,20260811,74.43,75,29.77,13.4
2431,898198241,507771,872713,20260907,41.38,64,16.55,7.45
2432,973353391,507771,872714,20260830,46.25,81,18.5,8.32
2433,127548545,508020,873197,20260818,44.11,57,17.64,7.94
2434,2242940896,507742,872630,20260828,58.35,100,23.34,10.5
2435,722898804,507763,872659,20260819,16.17,31,6.47,2.91
2436,394598499,507817,872792,20260813,7.4,110,2.96,1.33
2437,1674168800,507919,872983,20260814,29.63,36,11.85,5.33
2438,1239996782,507919,872978,20260825,61.37,102,24.55,11.05
2439,1243532925,507921,872994,20260823,21.15,76,8.46,3.81
2440,1752051169,508017,873193,20260820,58.87,117,23.55,10.6
2441,2869870774,507919,872983,20260812,82.59,22,33.04,14.87
2442,1885095399,507919,872976,20260904,12.51,54,5.0,2.25
2443,3721844823,507817,872792,20260809,58.81,19,23.52,10.59
2444,3455028264,507806,872776,20260818,40.5,109,16.2,7.29
2445,3799131823,507932,873010,20260827,74.45,18,29.78,13.4
2446,1534078978,507763,872668,20260811,19.17,63,7.67,3.45
2447,1571265574,507859,872864,20260901,60.41,36,24.16,10.87
2448,2574308222,507919,872980,20260814,72.05,43,28.82,12.97
2449,113576901,507763,872667,20260901,80.57,10,32.23,14.5
2450,1596693063,507820,872796,20260903,59.66,41,23.86,10.74
2451,637013059,508012,873187,20260826,44.77,98,17.91,8.06
2452,3661955626,507921,872994,20260815,54.43,102,21.77,9.8
2453,1153028847,507958,873057,20260905,74.51,80,29.8,13.41
2454,3682126069,507823,872803,20260826,50.65,76,20.26,9.12
2455,2757826492,507741,872629,20260831,7.43,93,2.97,1.34
2456,2605280200,507806,872777,20260809,79.48,29,31.79,14.31
2457,3294920358,507869,872878,20260809,60.16,103,24.06,10.83
2458,2642706909,508015,873190,20260819,59.12,44,23.65,10.64
2459,2985185323,507744,872633,20260811,22.25,108,8.9,4.0
2460,4282779960,507715,872554,20260902,57.71,112,23.08,10.39
2461,2011231691,507805,872773,20260901,36.51,100,14.6,6.57
2462,854886540,507822,872802,20260829,57.1,99,22.84,10.28
2463,3756627323,507806,872775,20260812,13.53,87,5.41,2.44
2464,2502096420,507763,872674,20260822,57.63,26,23.05,10.37
2465,2223647113,507813,872787,20260823,84.95,27,33.98,15.29
2466,1755881650,507820,872798,20260902,8.86,54,3.54,1.59
2467,1560033293,507826,872809,20260816,83.17,102,33.27,14.97
2468,1428394310,507763,872669,20260827,37.55,93,15.02,6.76
2469,2029471128,507715,872554,20260823,74.66,62,29.86,13.44
2470,2783579865,507922,872997,20260820,67.59,100,27.04,12.17
2471,1586619109,507919,872980,20260820,50.36,91,20.14,9.06
2472,3018785094,507779,872726,20260829,64.08,77,25.63,11.53
2473,2162788196,507763,872672,20260830,75.28,74,30.11,13.55
2474,2113230036,507866,872874,20260823,37.33,10,14.93,6.72
2475,2026995195,507961,873060,20260814,31.16,67,12.46,5.61
2476,3521653636,507807,872780,20260815,58.41,35,23.36,10.51
2477,2944124831,507929,873006,20260816,69.63,118,27.85,12.53
2478,3069532277,508003,873173,20260825,65.98,29,26.39,11.88
2479,4059697680,507861,872867,20260816,68.83,96,27.53,12.39
2480,4105466481,507763,872657,20260814,39.85,19,15.94,7.17
2481,2435314689,507869,872878,20260814,70.43,68,28.17,12.68
2482,330837268,507740,872628,20260824,14.62,84,5.85,2.63
2483,365729670,507919,872981,20260821,48.56,50,19.42,8.74
2484,550145500,507736,872615,20260821,5.46,114,2.18,0.98
2485,4201824229,507919,872987,20260901,30.97,14,12.39,5.57
2486,2424504432,507763,872658,20260902,34.32,74,13.73,6.18
2487,2190370386,507824,872805,20260811,36.69,26,14.68,6.6
2488,3070493646,508007,873179,20260905,60.64,31,24.26,10.92
2489,4186098278,507919,872979,20260826,36.08,107,14.43,6.49
2490,2736858677,508005,873176,20260821,40.9,118,16.36,7.36
2491,1704562464,507891,872917,20260905,24.0,50,9.6,4.32
2492,1843435688,507919,872976,20260819,34.86,102,13.94,6.27
2493,897194212,507820,872798,20260810,23.18,77,9.27,4.17
2494,4046071224,507763,872668,20260820,10.86,78,4.34,1.95
2495,2877583383,507891,872917,20260831,53.28,20,21.31,9.59
2496,800700219,507737,872617,20260827,58.46,65,23.38,10.52
2497,2484404329,507826,872809,20260817,54.56,60,21.82,9.82
2498,1043624852,507779,872725,20260904,42.08,30,16.83,7.57
2499,4008000826,508020,873197,20260819,35.38,108,14.15,6.37
2500,398578482,507919,872987,20260820,74.07,85,29.63,13.33
2501,2005436520,507863,872869,20260824,46.53,35,18.61,8.38
2502,2431828861,507763,872661,20260812,43.33,28,17.33,7.8
2503,489043808,507919,872981,20260814,7.05,118,2.82,1.27
2504,1138752140,507763,872666,20260817,32.3,69,12.92,5.81
2505,1203083228,507810,872784,20260902,35.42,80,14.17,6.38
2506,3606362471,507919,872981,20260828,36.91,56,14.76,6.64
2507,3356458278,508011,873186,20260831,51.41,80,20.56,9.25
2508,3147581774,507890,872915,20260823,47.69,35,19.08,8.58
2509,1878516643,507958,873057,20260812,53.63,49,21.45,9.65
2510,2231415035,507763,872659,20260809,66.19,14,26.48,11.91
2511,4220076220,507869,872878,20260818,70.04,30,28.02,12.61
2512,3862479963,507823,872804,20260905,62.45,87,24.98,11.24
2513,338201737,507829,872812,20260820,81.44,13,32.58,14.66
2514,1771916917,507806,872777,20260826,6.46,32,2.58,1.16
2515,4084196361,507828,872811,20260818,20.66,115,8.26,3.72
2516,3528726646,507779,872725,20260815,5.61,93,2.24,1.01
2517,3155082700,507763,872658,20260828,56.8,24,22.72,10.22
2519,965736803,507763,872668,20260809,24.48,102,9.79,4.41
2520,3608115857,507959,873058,20260808,79.16,17,31.66,14.25
2521,879574720,507931,873009,20260823,9.82,50,3.93,1.77
2522,2447100740,507802,872769,20260818,79.75,28,31.9,14.35
2523,180350519,507859,872865,20260829,33.13,112,13.25,5.96
2524,4110224043,507859,872865,20260811,13.11,55,5.24,2.36
2526,4082439495,507808,872782,20260810,25.54,119,10.22,4.6
2527,3755887837,507763,872665,20260902,27.79,100,11.12,5.0
2528,1917741184,507763,872676,20260826,29.58,77,11.83,5.32
2529,2628875568,507813,872787,20260812,69.24,24,27.7,12.46
2530,3716682059,507803,872770,20260902,48.13,108,19.25,8.66
2531,1766426708,507779,872726,20260827,29.9,46,11.96,5.38
2533,2630472687,507771,872713,20260829,62.29,76,24.92,11.21
2534,2513968193,507763,872658,20260820,26.81,33,10.72,4.83
2535,4145718486,507780,872727,20260821,38.08,36,15.23,6.85
2536,799305798,508022,873199,20260827,14.75,49,5.9,2.66
2537,2296488988,507922,872996,20260824,19.49,72,7.8,3.51
2539,4284226200,508004,873174,20260812,19.52,45,7.81,3.51
2540,2095122662,508008,873180,20260815,47.01,107,18.8,8.46
2541,361946534,507919,872984,20260816,61.72,102,24.69,11.11
2542,3937500382,508004,873174,20260816,13.55,33,5.42,2.44
2543,1006208276,508021,873198,20260831,50.38,33,20.15,9.07
2544,139240380,507825,872808,20260828,25.53,115,10.21,4.6
2545,2767477915,508022,873199,20260903,82.03,13,32.81,14.77
2546,654047218,507824,872805,20260818,43.68,76,17.47,7.86
2547,3632237657,507763,872677,20260823,69.48,43,27.79,12.51
2548,2150199343,507919,872982,20260821,49.02,66,19.61,8.82
2549,163554767,507746,872636,20260813,8.47,58,3.39,1.52
2550,491491429,507920,872990,20260823,55.65,96,22.26,10.02
2551,2429016597,507919,872983,20260819,81.11,62,32.44,14.6
2552,2664623343,507822,872802,20260815,53.13,32,21.25,9.56
2553,1340215513,507818,872793,20260820,70.54,118,28.22,12.7
2554,131576340,508012,873187,20260827,75.74,78,30.3,13.63
2555,1758534899,507744,872633,20260823,23.25,104,9.3,4.18
2556,1106933541,507861,872867,20260817,21.96,62,8.78,3.95
2557,4189439928,507930,873007,20260828,53.88,71,21.55,9.7
2559,3429141837,507823,872804,20260813,72.19,66,28.88,12.99
2560,1531262414,507920,872988,20260813,77.0,69,30.8,13.86
2561,1706314139,507919,872985,20260814,33.27,63,13.31,5.99
2562,1693696253,507739,872627,20260811,23.95,79,9.58,4.31
2563,1774987419,507744,872633,20260814,67.44,110,26.98,12.14
2564,657074022,507865,872871,20260828,26.98,66,10.79,4.86
2565,891472629,507820,872797,20260812,70.81,19,28.32,12.75
2566,3107427407,507763,872658,20260812,38.9,49,15.56,7.0
2567,537735350,507763,872662,20260811,58.4,16,23.36,10.51
2568,268772132,508019,873196,20260830,12.64,112,5.06,2.28
2569,1020890788,508013,873188,20260813,54.91,47,21.96,9.88
2570,3982118547,507930,873007,20260814,41.14,94,16.46,7.41
2571,3412494230,507867,872875,20260831,51.93,70,20.77,9.35
2572,2826057944,507920,872988,20260816,18.44,93,7.38,3.32
2574,1340266977,508001,873171,20260810,74.02,60,29.61,13.32
2575,2775449900,507740,872628,20260829,22.34,95,8.94,4.02
2576,3522691398,507919,872985,20260825,12.66,56,5.06,2.28
2577,1693726295,508005,873176,20260817,6.89,77,2.76,1.24
2578,3168868254,507801,872768,20260822,56.36,101,22.54,10.14
2579,929887172,507825,872808,20260815,53.57,85,21.43,9.64
2580,1497136116,508016,873192,20260907,48.74,47,19.5,8.77
2581,4100233964,507920,872991,20260822,23.56,45,9.42,4.24
2582,1898481110,507929,873006,20260828,36.27,50,14.51,6.53
2583,4252700833,507763,872677,20260811,52.56,78,21.02,9.46
2585,3166397772,507919,872985,20260815,84.02,96,33.61,15.12
2586,3739841918,507763,872665,20260818,15.92,67,6.37,2.87
2587,1161226282,507829,872813,20260904,60.61,59,24.24,10.91
2588,3087291463,507763,872660,20260827,37.35,39,14.94,6.72
2589,2884444179,507930,873007,20260831,39.26,71,15.7,7.07
2590,3930868931,507779,872726,20260825,62.41,110,24.96,11.23
2591,1620884212,507740,872628,20260827,60.39,34,24.16,10.87
2592,1616948093,507811,872785,20260817,84.3,36,33.72,15.17
2593,4009590680,507919,872982,20260824,15.27,60,6.11,2.75
2594,2085838265,507919,872982,20260810,13.33,87,5.33,2.4
2595,4114407223,507958,873057,20260811,62.95,66,25.18,11.33
2597,3779558896,508018,873194,20260905,26.93,109,10.77,4.85
2598,444950680,507771,872714,20260816,11.35,48,4.54,2.04
2599,3170137350,507864,872870,20260820,11.85,25,4.74,2.13
2600,985054901,507866,872872,20260821,76.54,31,30.62,13.78
2601,2062386660,507820,872796,20260819,20.35,94,8.14,3.66
2602,1029990760,507867,872876,20260825,30.87,63,12.35,5.56
2603,1857524215,507892,872918,20260817,23.13,30,9.25,4.16
2605,2484761561,508015,873190,20260826,10.55,25,4.22,1.9
2606,2200829717,507743,872632,20260825,46.52,68,18.61,8.37
2607,1407002363,507828,872811,20260904,10.41,40,4.16,1.87
2608,1843250811,507746,872635,20260901,69.03,51,27.61,12.43
2609,3862716682,507827,872810,20260817,23.7,83,9.48,4.27
2610,1724667440,507763,872663,20260810,48.2,41,19.28,8.68
2611,1748279944,508002,873172,20260811,75.41,68,30.16,13.57
2612,1293883625,507867,872875,20260906,57.07,43,22.83,10.27
2613,1916488658,507820,872796,20260809,47.64,18,19.06,8.58
2614,3638898064,507812,872786,20260808,30.95,90,12.38,5.57
2615,863410702,508016,873192,20260907,31.64,20,12.66,5.7
2616,1170619375,507763,872677,20260814,58.56,105,23.42,10.54
2618,2484989792,507763,872659,20260811,57.95,95,23.18,10.43
2619,2744306284,508009,873181,20260815,49.62,26,19.85,8.93
2620,669737311,507763,872675,20260814,63.45,77,25.38,11.42
2621,3104952287,507859,872865,20260812,42.22,57,16.89,7.6
2622,716902525,507823,872804,20260827,9.81,61,3.92,1.77
2623,3754797245,507868,872877,20260824,49.98,34,19.99,9.0
2624,3132397027,507763,872672,20260824,81.61,30,32.64,14.69
2625,3811756540,508013,873188,20260816,19.02,110,7.61,3.42
2626,2519489767,507763,872660,20260901,60.2,111,24.08,10.84
2627,1034165845,507823,872804,20260817,21.07,74,8.43,3.79
2628,1968973435,508003,873173,20260819,47.87,72,19.15,8.62
2629,3443581774,507866,872873,20260827,12.73,98,5.09,2.29
2630,2700479653,507827,872810,20260822,41.03,60,16.41,7.39
2631,2182756408,507763,872671,20260817,65.49,45,26.2,11.79
2632,2343620176,507958,873057,20260905,32.81,90,13.12,5.91
2633,2556969118,507763,872662,20260905,58.19,114,23.28,10.47
2634,1912374313,507919,872978,20260817,68.64,97,27.46,12.36
2635,3024744926,507931,873009,20260907,79.17,75,31.67,14.25
2637,3720966174,507736,872615,20260901,36.95,24,14.78,6.65
2638,1995542686,507863,872869,20260824,17.19,105,6.88,3.09
2639,820118352,507823,872804,20260820,84.4,48,33.76,15.19
2640,2102382357,507780,872728,20260824,79.16,79,31.66,14.25
2641,3338148254,507806,872775,20260812,48.2,10,19.28,8.68
2642,3639114315,507829,872813,20260830,72.36,32,28.94,13.02
2643,377457905,507921,872994,20260821,46.68,48,18.67,8.4
2645,4017813199,507807,872779,20260825,12.13,90,4.85,2.18
2646,3136881490,507763,872674,20260813,65.42,43,26.17,11.78
2647,1674677081,507771,872713,20260810,15.22,50,6.09,2.74
2648,1089067650,507763,872658,20260829,71.09,102,28.44,12.8
2649,1051250187,507820,872799,20260816,67.56,82,27.02,12.16
2650,3367891796,507763,872664,20260901,61.7,22,24.68,11.11
2651,3298639306,507930,873007,20260825,7.89,79,3.16,1.42
2652,1482044640,507990,873122,20260813,29.25,15,11.7,5.26
2653,2420714688,507958,873057,20260905,26.05,93,10.42,4.69
2654,609248841,507739,872627,20260816,33.81,61,13.52,6.09
2655,3549836721,507829,872812,20260812,12.01,12,4.8,2.16
2656,3886570754,508020,873197,20260822,79.96,90,31.98,14.39
2657,4016684226,507763,872672,20260824,49.3,72,19.72,8.87
2658,3277694212,508013,873188,20260813,29.44,58,11.78,5.3
2660,1347677888,507771,872713,20260826,40.78,56,16.31,7.34
2661,1631122764,507772,872715,20260812,53.05,118,21.22,9.55
2662,2716909534,507780,872728,20260825,46.25,64,18.5,8.32
2663,270139061,508021,873198,20260810,78.55,73,31.42,14.14
2665,3648965087,507919,872982,20260816,84.37,90,33.75,15.19
2666,3563186630,507741,872629,20260813,73.11,76,29.24,13.16
2667,2359770070,507895,872922,20260818,21.68,99,8.67,3.9
2668,3634103773,507864,872870,20260828,79.45,24,31.78,14.3
2669,4206005837,507808,872782,20260822,14.31,109,5.72,2.58
2670,2548558002,507919,872983,20260820,70.4,41,28.16,12.67
2671,980829422,508018,873194,20260811,35.45,105,14.18,6.38
2673,1821147684,507919,872984,20260816,74.44,27,29.78,13.4
2675,1206879741,507961,873060,20260829,68.2,52,27.28,12.28
2676,3369592475,507809,872783,20260822,29.37,44,11.75,5.29
2677,2491235857,507823,872804,20260818,11.47,113,4.59,2.06
2678,3999411814,507920,872990,20260809,37.24,87,14.9,6.7
2679,1278851903,507802,872769,20260816,18.88,67,7.55,3.4
2680,1697728523,507865,872871,20260812,60.6,42,24.24,10.91
2681,3587215194,508005,873176,20260814,32.69,23,13.08,5.88
2682,567204037,507919,872982,20260827,83.05,43,33.22,14.95
2683,2024519695,507920,872988,20260901,56.28,70,22.51,10.13
2684,1161027054,507820,872796,20260813,70.8,13,28.32,12.74
2685,3143034207,507866,872874,20260817,15.6,97,6.24,2.81
2686,1150172769,507929,873006,20260827,73.96,68,29.58,13.31
2687,2069912445,507959,873058,20260817,78.82,38,31.53,14.19
2688,2838460342,507919,872977,20260810,43.96,92,17.58,7.91
2690,196051337,507804,872771,20260821,66.18,106,26.47,11.91
2691,4073411327,508016,873192,20260821,18.99,58,7.6,3.42
2692,2871052462,507763,872674,20260815,45.21,49,18.08,8.14
2693,3111177329,507812,872786,20260812,36.89,92,14.76,6.64
2694,3205012782,507743,872632,20260903,16.71,74,6.68,3.01
2695,2406823558,507920,872993,20260906,34.4,78,13.76,6.19
2697,1712507432,508001,873171,20260827,7.06,89,2.82,1.27
2699,2230322685,507933,873011,20260905,82.05,113,32.82,14.77
2700,3561641487,507763,872670,20260831,48.96,22,19.58,8.81
2701,599244954,507820,872796,20260812,82.27,73,32.91,14.81
2702,4085344534,507763,872660,20260810,39.6,71,15.84,7.13
2703,1262591802,507772,872715,20260814,29.95,108,11.98,5.39
2704,207001724,507817,872792,20260817,45.49,28,18.2,8.19
2705,693850807,507919,872985,20260818,40.16,85,16.06,7.23
2706,4006397395,507932,873010,20260814,13.45,89,5.38,2.42
2707,582845269,507763,872676,20260829,56.27,52,22.51,10.13
2708,3906151653,507919,872981,20260829,22.28,83,8.91,4.01
2709,2976005913,507763,872662,20260815,54.57,98,21.83,9.82
2710,3461438765,507806,872777,20260824,57.02,29,22.81,10.26
2711,3333370307,507919,872985,20260812,17.16,104,6.86,3.09
2712,2255486886,507859,872865,20260904,9.91,77,3.96,1.78
2713,1443279734,507738,872623,20260904,67.46,53,26.98,12.14
2714,259440764,507919,872976,20260822,41.78,32,16.71,7.52
2715,3005414525,507743,872632,20260809,9.65,11,3.86,1.74
2716,2587935851,507869,872878,20260814,84.59,31,33.84,15.23
2717,2685149883,507929,873006,20260815,9.62,66,3.85,1.73
2718,1437444299,507866,872872,20260905,60.6,110,24.24,10.91
2719,2495751585,507808,872782,20260813,83.69,81,33.48,15.06
2720,3398996388,507867,872875,20260822,24.13,16,9.65,4.34
2721,3693123331,507763,872659,20260828,16.38,87,6.55,2.95
2722,1658504474,507866,872872,20260827,14.71,65,5.88,2.65
2723,2388883944,507807,872779,20260905,29.26,76,11.7,5.27
2724,2560965573,507738,872624,20260810,13.08,25,5.23,2.35
2725,1922721195,507825,872807,20260822,60.37,92,24.15,10.87
2726,2298792131,507763,872664,20260815,9.98,60,3.99,1.8
2727,3712239129,507828,872811,20260810,45.75,91,18.3,8.24
2728,2396286585,507763,872676,20260824,84.74,89,33.9,15.25
2729,142065296,507763,872674,20260811,70.12,81,28.05,12.62
2730,224848250,507739,872627,20260821,54.22,106,21.69,9.76
2731,3486864948,507820,872797,20260809,29.5,21,11.8,5.31
2732,3286525752,507920,872990,20260823,54.91,62,21.96,9.88
2733,1406541046,507763,872674,20260822,47.16,84,18.86,8.49
2734,1252353203,507920,872990,20260813,39.09,14,15.64,7.04
2735,757587320,507919,872984,20260815,15.46,36,6.18,2.78
2736,2800210028,508019,873196,20260830,75.93,21,30.37,13.67
2737,2774516022,507715,872554,20260821,40.98,26,16.39,7.38
2738,2551444710,507763,872659,20260907,20.57,15,8.23,3.7
2739,4130966980,507736,872615,20260817,34.42,106,13.77,6.2
2740,3244025982,507813,872787,20260818,38.13,14,15.25,6.86
2741,2206839560,507806,872776,20260901,71.2,66,28.48,12.82
2742,1568128564,507763,872677,20260811,63.69,37,25.48,11.46
2743,95203396,508000,873170,20260811,66.54,87,26.62,11.98
2744,1225435921,508017,873193,20260902,5.88,78,2.35,1.06
2745,683514011,507959,873058,20260815,38.29,68,15.32,6.89
2748,595443454,507820,872797,20260820,25.79,59,10.32,4.64
2749,4076731729,507808,872782,20260830,65.82,114,26.33,11.85
2750,1501821987,507822,872802,20260826,15.97,28,6.39,2.87
2751,1992634195,507763,872670,20260821,47.82,95,19.13,8.61
2752,3399884812,507742,872630,20260831,22.22,78,8.89,4.0
2753,1854544927,507809,872783,20260814,5.97,75,2.39,1.07
2755,4067047617,508021,873198,20260901,83.07,56,33.23,14.95
2756,2089915587,507919,872987,20260817,69.12,48,27.65,12.44
2757,892876248,507746,872635,20260906,81.77,77,32.71,14.72
2758,3550992662,507763,872667,20260825,44.03,42,17.61,7.93
2759,3165540894,507922,872997,20260821,13.78,22,5.51,2.48
2760,310989752,508013,873188,20260822,48.84,93,19.54,8.79
2761,937396712,507983,873114,20260827,41.35,63,16.54,7.44
2762,3244432362,507736,872615,20260816,72.55,16,29.02,13.06
2763,500490611,507932,873010,20260819,12.85,88,5.14,2.31
2764,1670280241,508007,873179,20260818,44.06,96,17.62,7.93
2765,2716432676,507809,872783,20260828,17.0,23,6.8,3.06
2766,3306281329,507763,872675,20260809,30.97,96,12.39,5.57
2767,613189109,507820,872798,20260815,63.99,28,25.6,11.52
2768,2561871820,507919,872979,20260906,43.08,63,17.23,7.75
2769,3584908190,507714,872553,20260819,35.07,102,14.03,6.31
2770,817603131,508019,873196,20260907,36.56,29,14.62,6.58
2771,426657897,507861,872867,20260822,41.76,38,16.7,7.52
2772,2287237858,507809,872783,20260826,67.8,33,27.12,12.2
2773,99357932,508005,873176,20260830,76.37,91,30.55,13.75
2774,3663804352,507919,872976,20260819,81.43,72,32.57,14.66
2775,582572094,507791,872757,20260823,67.95,83,27.18,12.23
2776,540109086,507763,872660,20260906,30.23,114,12.09,5.44
2777,708038431,507958,873057,20260809,60.05,66,24.02,10.81
2778,2552139757,507863,872869,20260904,40.01,17,16.0,7.2
2779,614576209,507746,872636,20260823,25.37,99,10.15,4.57
2780,3635884136,507958,873057,20260901,72.27,71,28.91,13.01
2781,2900877503,507996,873159,20260824,8.07,38,3.23,1.45
2782,3955313613,507930,873007,20260824,77.14,83,30.86,13.89
2783,1369119801,507930,873007,20260821,41.92,26,16.77,7.55
2785,695201996,507737,872617,20260902,57.75,15,23.1,10.4
2786,1702533580,507867,872876,20260811,76.61,67,30.64,13.79
2787,726356477,507920,872990,20260824,55.93,78,22.37,10.07
2788,1556441359,507741,872629,20260809,54.11,37,21.64,9.74
2789,1214861822,507867,872876,20260822,10.33,71,4.13,1.86
2790,3224853683,507866,872872,20260828,46.47,50,18.59,8.36
2791,4266839680,507812,872786,20260827,17.01,78,6.8,3.06
2793,1661889588,507862,872868,20260825,45.98,99,18.39,8.28
2795,1911606809,507859,872864,20260826,8.33,50,3.33,1.5
2796,3892825382,507809,872783,20260816,11.78,58,4.71,2.12
2797,334762189,508022,873199,20260822,62.31,100,24.92,11.22
2798,1662886455,507763,872665,20260831,10.77,58,4.31,1.94
2800,34538655,507828,872811,20260824,5.97,80,2.39,1.07
2801,2922514197,507763,872673,20260819,81.52,12,32.61,14.67
2802,290550815,507741,872629,20260819,64.0,19,25.6,11.52
2803,1971280831,507861,872867,20260829,33.26,107,13.3,5.99
2804,2680394156,507996,873159,20260826,28.72,98,11.49,5.17
2805,3294114679,507829,872812,20260906,32.98,44,13.19,5.94
2806,2680328256,507779,872726,20260831,66.97,89,26.79,12.05
2807,1299842850,507920,872988,20260831,57.91,11,23.16,10.42
2808,4109638815,507920,872992,20260905,19.82,33,7.93,3.57
2809,1208631241,507780,872728,20260831,18.93,83,7.57,3.41
2810,3540701354,507763,872673,20260901,12.87,47,5.15,2.32
2811,3352595079,507746,872635,20260827,57.82,31,23.13,10.41
2812,3975788786,507919,872987,20260828,66.15,35,26.46,11.91
2814,1077103845,507820,872799,20260818,6.68,64,2.67,1.2
2815,2593649215,507804,872771,20260828,11.57,48,4.63,2.08
2816,908245993,507741,872629,20260815,82.43,100,32.97,14.84
2817,2412806184,507804,872771,20260817,28.64,38,11.46,5.16
2818,2849957872,507740,872628,20260901,66.54,111,26.62,11.98
2819,1219313026,507824,872805,20260817,54.97,29,21.99,9.89
2820,3072535734,507823,872804,20260811,35.56,100,14.22,6.4
2822,3790152995,507869,872878,20260818,14.71,63,5.88,2.65
2823,4206874161,507996,873159,20260905,54.2,29,21.68,9.76
2824,973011093,507920,872991,20260901,66.97,117,26.79,12.05
2825,855979794,507812,872786,20260814,56.51,28,22.6,10.17
2826,4183627336,507739,872627,20260829,47.42,93,18.97,8.54
2827,892751426,507801,872768,20260829,8.36,108,3.34,1.5
2828,2356537642,507820,872797,20260827,82.48,75,32.99,14.85
2829,4003368783,507862,872868,20260810,68.9,39,27.56,12.4
2830,2207573088,507742,872630,20260826,28.43,62,11.37,5.12
2832,208774227,507817,872792,20260809,53.15,31,21.26,9.57
2833,338791680,507763,872670,20260820,51.59,76,20.64,9.29
2834,3888457480,507865,872871,20260825,64.85,15,25.94,11.67
2835,4214537416,507919,872981,20260814,69.94,88,27.98,12.59
2836,2950092824,507890,872915,20260827,57.52,36,23.01,10.35
2837,2035276017,507919,872982,20260816,15.25,19,6.1,2.74
2838,752296693,507867,872875,20260810,32.06,82,12.82,5.77
2839,593239624,507829,872812,20260822,79.25,106,31.7,14.26
2840,1685982887,507791,872757,20260902,22.97,105,9.19,4.13
2841,3224970815,507922,872997,20260829,34.77,57,13.91,6.26
2842,1828725082,507922,872997,20260825,39.57,79,15.83,7.12
2843,411741543,507865,872871,20260826,40.15,114,16.06,7.23
2845,4260972934,507816,872791,20260809,80.45,109,32.18,14.48
2846,197035733,507763,872660,20260819,24.26,68,9.7,4.37
2847,3543755816,507919,872978,20260818,14.72,11,5.89,2.65
2848,1758050598,507763,872659,20260906,20.8,38,8.32,3.74
2849,1959815971,507919,872980,20260814,75.95,77,30.38,13.67
2850,1030370446,508016,873192,20260810,56.66,74,22.66,10.2
2851,1343283969,507780,872728,20260821,27.87,92,11.15,5.02
2852,3080457317,507996,873159,20260906,70.28,35,28.11,12.65
2853,722636652,507820,872799,20260813,73.91,98,29.56,13.3
2854,3484572787,507825,872808,20260810,72.72,19,29.09,13.09
2855,1801363090,507763,872665,20260828,78.51,62,31.4,14.13
2856,400303656,507763,872659,20260827,25.18,88,10.07,4.53
2857,400593322,507826,872809,20260904,65.4,68,26.16,11.77
2858,4072424609,507820,872799,20260831,41.84,31,16.74,7.53
2859,858936495,507823,872803,20260818,72.36,60,28.94,13.02
2860,524171983,507919,872984,20260823,63.28,57,25.31,11.39
2861,2229364535,508016,873192,20260813,67.12,30,26.85,12.08
2862,2532413000,507919,872979,20260907,57.49,31,23.0,10.35
2863,1139622719,507779,872724,20260828,19.19,109,7.68,3.45
2864,2790082593,507919,872983,20260902,48.6,107,19.44,8.75
2866,340753564,507919,872984,20260813,79.99,34,32.0,14.4
2867,666205323,507740,872628,20260818,8.45,118,3.38,1.52
2868,412585552,507861,872867,20260821,18.19,37,7.28,3.27
2869,1349060124,508019,873196,20260826,15.54,74,6.22,2.8
2870,2751029518,507919,872981,20260822,63.08,54,25.23,11.35
2871,780969999,507818,872793,20260810,70.42,77,28.17,12.68
2872,3628005618,507744,872633,20260818,22.08,16,8.83,3.97
2873,1821587490,507763,872658,20260824,45.47,58,18.19,8.18
2874,3963924723,507891,872917,20260808,72.26,18,28.9,13.01
2875,1202704513,507864,872870,20260812,63.62,45,25.45,11.45
2876,3552289720,507932,873010,20260905,48.38,92,19.35,8.71
2877,767420827,507771,872714,20260815,52.23,10,20.89,9.4
2878,3442277413,507738,872624,20260902,45.67,19,18.27,8.22
2879,1354220979,507763,872675,20260813,28.8,45,11.52,5.18
2880,4129695783,508017,873193,20260819,50.2,82,20.08,9.04
2881,2690126136,507919,872982,20260823,60.11,118,24.04,10.82
2882,2981595301,507739,872626,20260831,74.87,55,29.95,13.48
2883,3839914196,507763,872671,20260813,55.9,115,22.36,10.06
2884,553890260,507746,872636,20260810,65.89,41,26.36,11.86
2885,3860483005,507808,872782,20260826,17.81,41,7.12,3.21
